Date,Price,Open,High,Low,Vol.,Change %
08/05/2011,1352.51,1357.84,1361.02,1318.3,312.17M,-5.12%
08/04/2011,1425.56,1431.28,1434.36,1412.42,162.01M,-0.52%
08/03/2011,1433.06,1431.79,1434.51,1407.94,252.75M,-1.95%
08/02/2011,1461.6,1508.88,1508.88,1458.67,290.19M,-3.40%
08/01/2011,1513.04,1527.55,1537.08,1510.66,211.79M,-0.33%
07/29/2011,1517.98,1531.43,1545.94,1510.28,161.47M,-1.39%
07/28/2011,1539.3,1519.79,1539.39,1519.79,306.50M,-0.03%
07/27/2011,1539.81,1540.74,1548.22,1528.19,221.62M,0.22%
07/26/2011,1536.48,1523.88,1540.76,1523.88,291.26M,0.69%
07/25/2011,1525.94,1541.18,1542.16,1520.52,357.69M,-3.79%
07/22/2011,1586.05,1567.17,1587.44,1566.03,195.52M,1.99%
07/21/2011,1555.12,1558.82,1565.2,1545.7,141.76M,-0.10%
07/20/2011,1556.67,1556.34,1564.22,1543.86,266.33M,1.17%
07/19/2011,1538.71,1557.57,1557.57,1514.13,282.59M,-1.36%
07/18/2011,1559.96,1593.32,1594.75,1556.78,201.82M,-2.23%
07/15/2011,1595.46,1610.21,1611.53,1591.43,257.82M,-0.13%
07/14/2011,1597.48,1589.93,1598.31,1583.33,184.33M,0.99%
07/13/2011,1581.82,1572.36,1587.82,1572.04,156.39M,1.24%
07/12/2011,1562.52,1610.22,1610.22,1560.62,222.63M,-3.53%
07/11/2011,1619.74,1640.65,1640.65,1614.43,214.29M,-2.21%
07/08/2011,1656.27,1681.13,1691.36,1651.22,191.08M,-0.97%
07/07/2011,1672.48,1674.9,1687.76,1670.32,245.39M,0.35%
07/06/2011,1666.6,1681.53,1681.53,1661.29,216.94M,-0.75%
07/05/2011,1679.21,1682.27,1690.33,1677.34,187.80M,0.13%
07/04/2011,1676.96,1659.03,1678.01,1657.8,258.86M,3.05%
06/30/2011,1627.37,1628.15,1637.86,1625.73,254.19M,0.57%
06/29/2011,1618.15,1622.76,1625.17,1605.32,281.38M,0.64%
06/28/2011,1607.91,1622.19,1629.57,1597.95,181.95M,0.16%
06/27/2011,1605.42,1587.02,1615.64,1577.77,194.27M,0.41%
06/24/2011,1598.81,1548.81,1601.06,1548.81,255.04M,3.49%
06/23/2011,1544.89,1536.19,1549.3,1525.26,163.90M,0.53%
06/22/2011,1536.82,1526.03,1548.93,1526.03,232.60M,1.34%
06/21/2011,1516.45,1508.15,1517.71,1491.05,181.83M,0.89%
06/20/2011,1503.12,1524.93,1540.26,1501.93,121.67M,-1.21%
06/17/2011,1521.51,1532.04,1536.78,1513.2,170.47M,-0.39%
06/16/2011,1527.47,1549.4,1549.4,1517.95,214.59M,-2.20%
06/15/2011,1561.89,1553.27,1574,1553.27,233.78M,1.38%
06/14/2011,1540.58,1515.58,1556.59,1514.11,205.23M,0.73%
06/13/2011,1529.47,1516.56,1532.49,1502.95,186.22M,-0.15%
06/10/2011,1531.71,1562.8,1564.31,1529.77,180.94M,-1.01%
06/09/2011,1547.34,1551.22,1558.92,1519.99,282.66M,-0.15%
06/08/2011,1549.64,1590.66,1595.18,1545.43,295.47M,-2.63%
06/07/2011,1591.57,1615.01,1615.01,1586.29,216.98M,-1.16%
06/03/2011,1610.32,1633.25,1635.61,1608.73,167.14M,-1.14%
06/02/2011,1628.82,1642.08,1642.62,1626.6,201.74M,-2.21%
06/01/2011,1665.64,1681.7,1684.81,1663.91,251.95M,-0.60%
05/31/2011,1675.72,1669.69,1676.33,1649.91,392.64M,0.89%
05/30/2011,1660.87,1671.28,1678.55,1659.52,222.29M,-0.46%
05/27/2011,1668.57,1675,1676.61,1655.24,247.46M,-0.15%
05/26/2011,1671.13,1690.23,1691.84,1665.65,198.42M,-0.09%
05/25/2011,1672.65,1687.23,1690.33,1663.37,206.45M,-0.92%
05/24/2011,1688.18,1689.23,1691.36,1677.33,157.27M,-0.09%
05/23/2011,1689.73,1721.88,1721.88,1684.06,173.23M,-2.30%
05/20/2011,1729.45,1754.92,1759.11,1726.86,193.10M,-1.34%
05/19/2011,1752.95,1775.72,1783.26,1751.94,162.35M,-0.99%
05/18/2011,1770.43,1761.96,1775.44,1753.71,196.11M,0.89%
05/17/2011,1754.76,1746.34,1759.67,1731.26,220.18M,0.62%
05/16/2011,1743.89,1766.92,1774.23,1741.94,226.66M,-1.75%
05/13/2011,1775.03,1772.05,1776.94,1756.12,240.98M,0.71%
05/12/2011,1762.54,1782.37,1782.37,1761.06,295.52M,-1.79%
05/11/2011,1794.62,1815.2,1815.2,1782.75,416.44M,0.10%
05/09/2011,1792.87,1771,1795.84,1771,421.54M,1.85%
05/06/2011,1760.27,1752.32,1762.35,1745.13,258.93M,-0.09%
05/05/2011,1761.78,1795.67,1795.67,1758.29,384.09M,-1.59%
05/04/2011,1790.22,1819.99,1819.99,1775.49,357.87M,-1.67%
05/03/2011,1820.69,1843.22,1851.45,1817.97,198.23M,-0.65%
04/29/2011,1832.52,1853.38,1855.55,1828.23,171.28M,-1.36%
04/28/2011,1857.74,1881.57,1890.15,1852.73,207.76M,-0.80%
04/27/2011,1872.69,1904.71,1914.4,1865.83,257.09M,-1.52%
04/26/2011,1901.64,1931.51,1931.51,1891.44,222.11M,-1.98%
04/21/2011,1940.04,1915.51,1942.5,1915.51,219.61M,1.68%
04/20/2011,1907.99,1908.28,1913.11,1896.55,204.44M,0.37%
04/19/2011,1900.91,1905.46,1907.32,1889.26,198.59M,-0.86%
04/18/2011,1917.34,1911.6,1933.86,1906.12,227.49M,0.78%
04/15/2011,1902.59,1890.57,1910.85,1883.36,198.99M,0.79%
04/14/2011,1887.74,1902.05,1902.05,1884.53,196.34M,-0.55%
04/13/2011,1898.19,1881.99,1902.16,1870.26,174.19M,0.90%
