"Date","Price","Open","High","Low","Vol.","Change %"
"08/12/2016","1,988.77","1,970.47","1,989.84","1,964.17","170.64M","1.89%"
"08/11/2016","1,951.80","1,940.61","1,985.92","1,931.78","134.36M","0.42%"
"08/10/2016","1,943.67","1,951.51","1,964.23","1,930.48","91.17M","-0.48%"
"08/09/2016","1,953.05","1,947.72","1,955.08","1,945.15","100.67M","-1.04%"
"08/08/2016","1,973.52","1,960.17","1,973.52","1,943.08","88.04M","1.26%"
"08/05/2016","1,949.01","1,925.69","1,949.12","1,925.69","96.47M","1.33%"
"08/04/2016","1,923.43","1,934.86","1,937.00","1,911.61","106.29M","-0.48%"
"08/03/2016","1,932.65","1,931.21","1,939.20","1,926.48","127.28M","-2.14%"
"08/01/2016","1,974.91","1,957.64","1,978.95","1,957.64","149.36M","12.99%"
"07/30/2016","1,747.87","1,747.87","1,747.87","1,747.87","","-9.64%"
"07/29/2016","1,934.41","1,964.69","1,972.25","1,934.41","98.84M","-1.69%"
"07/28/2016","1,967.66","1,961.32","1,970.09","1,951.48","93.45M","-0.31%"
"07/27/2016","1,973.71","1,972.27","1,981.50","1,956.15","149.61M","0.18%"
"07/26/2016","1,970.25","1,955.37","1,981.94","1,951.27","167.87M","0.65%"
"07/25/2016","1,957.57","1,957.94","1,961.43","1,944.91","96.14M","0.49%"
"07/22/2016","1,947.97","1,963.59","1,963.59","1,941.80","161.80M","-1.13%"
"07/21/2016","1,970.16","1,901.40","1,978.98","1,898.13","246.26M","3.73%"
"07/20/2016","1,899.39","1,878.26","1,899.96","1,874.03","117.93M","0.71%"
"07/19/2016","1,885.92","1,879.20","1,889.96","1,875.85","124.67M","-0.52%"
"07/18/2016","1,895.73","1,883.83","1,898.45","1,873.76","107.19M","0.47%"
"07/15/2016","1,886.78","1,873.48","1,889.56","1,873.48","133.74M","0.50%"
"07/14/2016","1,877.39","1,851.58","1,880.95","1,836.86","154.58M","1.41%"
"07/13/2016","1,851.35","1,856.74","1,862.05","1,834.61","129.42M","0.17%"
"07/12/2016","1,848.16","1,817.66","1,850.08","1,812.88","172.03M","2.41%"
"07/11/2016","1,804.64","1,810.70","1,815.38","1,792.73","572.80M","1.26%"
"07/08/2016","1,782.27","1,782.30","1,788.29","1,766.41","108.04M","-1.10%"
"07/07/2016","1,802.17","1,774.56","1,808.63","1,772.01","106.45M","2.12%"
"07/06/2016","1,764.84","1,779.41","1,783.72","1,753.73","116.65M","-2.01%"
"07/05/2016","1,800.99","1,811.19","1,819.52","1,799.02","84.07M","-1.36%"
"07/04/2016","1,825.91","1,818.83","1,830.80","1,805.15","88.81M","1.50%"
"06/30/2016","1,799.01","1,807.70","1,807.70","1,781.26","139.76M","1.17%"
"06/29/2016","1,778.17","1,753.03","1,780.97","1,750.91","111.59M","2.26%"
"06/28/2016","1,738.83","1,721.92","1,749.83","1,721.92","108.45M","-0.13%"
"06/27/2016","1,741.11","1,720.54","1,748.59","1,712.36","94.48M","1.72%"
"06/24/2016","1,711.62","1,750.10","1,784.36","1,701.64","194.98M","-3.60%"
"06/23/2016","1,775.62","1,786.67","1,789.06","1,769.12","97.34M","0.34%"
"06/22/2016","1,769.66","1,757.46","1,774.87","1,751.93","99.88M","0.18%"
"06/21/2016","1,766.46","1,756.78","1,772.49","1,750.07","117.65M","1.24%"
"06/20/2016","1,744.83","1,748.47","1,752.86","1,725.13","89.83M","0.72%"
"06/17/2016","1,732.37","1,750.19","1,750.19","1,723.18","140.18M","0.56%"
"06/16/2016","1,722.76","1,745.40","1,749.79","1,721.33","134.45M","-2.08%"
"06/15/2016","1,759.30","1,750.55","1,770.77","1,749.66","106.56M","-0.64%"
"06/14/2016","1,770.64","1,774.12","1,787.64","1,767.59","88.88M","-0.56%"
"06/13/2016","1,780.62","1,790.97","1,802.48","1,769.55","113.11M","-2.20%"
"06/10/2016","1,820.59","1,827.48","1,838.31","1,816.18","95.43M","-1.54%"
"06/08/2016","1,849.09","1,842.65","1,856.98","1,837.87","106.99M","-0.64%"
"06/07/2016","1,860.98","1,815.07","1,861.99","1,807.81","138.93M","2.99%"
"06/06/2016","1,806.99","1,812.99","1,813.67","1,794.21","94.48M","-0.04%"
