"Date","Price","Open","High","Low","Vol.","Change %"
"04/26/2022","2,838.60","2,837.25","2,876.19","2,824.35","818.55M","0.44%"
"04/25/2022","2,826.14","2,863.43","2,863.43","2,809.29","808.81M","-2.30%"
"04/22/2022","2,892.66","2,866.20","2,909.51","2,844.08","2.31B","0.22%"
"04/21/2022","2,886.25","2,908.61","2,929.27","2,866.08","883.82M","-1.02%"
"04/20/2022","2,915.95","3,020.35","3,025.27","2,911.30","1.05B","-3.62%"
"04/19/2022","3,025.62","3,045.95","3,045.95","2,988.16","843.12M","-1.51%"
"04/14/2022","3,072.12","3,021.98","3,076.22","3,021.98","861.35M","2.18%"
"04/13/2022","3,006.45","2,985.22","3,029.25","2,962.51","806.36M","0.51%"
"04/12/2022","2,991.15","3,027.28","3,033.74","2,968.22","1.10B","-1.01%"
"04/11/2022","3,021.79","3,097.94","3,097.94","3,006.51","1.21B","-2.73%"
"04/08/2022","3,106.61","3,049.62","3,108.59","3,048.28","1.40B","1.81%"
"04/07/2022","3,051.43","3,089.22","3,116.41","3,035.65","1.37B","-1.49%"
"04/06/2022","3,097.73","3,022.14","3,121.69","3,011.77","2.25B","1.36%"
"04/04/2022","3,056.11","2,958.45","3,060.21","2,955.49","1.21B","3.95%"
"04/01/2022","2,940.05","2,909.12","2,940.05","2,891.76","787.81M","0.93%"
"03/31/2022","2,913.02","2,942.80","2,969.36","2,907.21","1.12B","-1.20%"
"03/30/2022","2,948.38","2,862.15","2,967.22","2,857.88","2.17B","3.75%"
"03/29/2022","2,841.84","2,861.28","2,868.33","2,823.48","1.96B","-1.29%"
"03/28/2022","2,878.94","2,882.82","2,882.82","2,830.46","1.19B","-0.10%"
"03/25/2022","2,881.68","2,880.25","2,935.02","2,868.96","1.29B","-0.45%"
"03/24/2022","2,894.76","2,908.19","2,931.22","2,888.13","1.66B","-1.23%"
"03/23/2022","2,930.75","2,931.44","2,969.43","2,905.53","1.85B","-0.27%"
"03/22/2022","2,938.66","2,860.10","2,938.66","2,834.28","1.80B","2.63%"
"03/21/2022","2,863.30","2,959.10","2,959.10","2,844.00","1.68B","-2.19%"
"03/18/2022","2,927.52","2,892.92","2,959.02","2,844.43","3.70B","0.56%"
"03/17/2022","2,911.33","2,767.53","2,911.33","2,761.99","4.68B","11.10%"
"03/16/2022","2,620.54","2,520.79","2,630.67","2,431.29","4.25B","6.30%"
"03/15/2022","2,465.21","2,615.14","2,615.14","2,446.00","2.98B","-7.00%"
"03/14/2022","2,650.74","2,793.57","2,793.57","2,634.45","2.14B","-5.78%"
"03/11/2022","2,813.50","2,839.52","2,840.82","2,757.14","1.44B","-1.61%"
"03/10/2022","2,859.57","2,876.39","2,882.71","2,833.52","1.10B","0.87%"
"03/09/2022","2,834.81","2,886.62","2,907.30","2,768.51","1.45B","-1.55%"
"03/08/2022","2,879.56","2,966.02","2,966.23","2,864.20","1.37B","-2.32%"
"03/07/2022","2,948.10","2,935.08","2,983.24","2,880.67","1.29B","-0.55%"
"03/04/2022","2,964.41","2,968.46","2,979.52","2,942.81","1.02B","-1.24%"
"03/03/2022","3,001.72","2,968.83","3,013.56","2,968.83","800.34M","1.46%"
"03/02/2022","2,958.56","3,012.35","3,024.14","2,946.26","1.09B","-2.16%"
"03/01/2022","3,023.96","3,015.21","3,041.12","2,992.65","920.38M","0.40%"
"02/28/2022","3,011.98","3,038.43","3,043.39","2,973.67","1.46B","-0.77%"
"02/25/2022","3,035.48","3,077.00","3,103.35","3,026.60","1.17B","-1.33%"
"02/24/2022","3,076.33","3,163.72","3,163.72","3,064.34","1.49B","-3.50%"
"02/23/2022","3,187.97","3,211.71","3,211.71","3,177.92","815.70M","-0.47%"
"02/22/2022","3,203.07","3,211.60","3,214.33","3,166.67","899.68M","-1.06%"
"02/21/2022","3,237.33","3,261.10","3,262.14","3,202.89","1.21B","-0.90%"
"02/18/2022","3,266.62","3,209.55","3,274.85","3,207.50","976.09M","1.40%"
"02/17/2022","3,221.51","3,248.55","3,253.58","3,200.67","894.44M","-0.63%"
