Date,Price,Open,High,Low,Vol.,Change %
04/20/2004,1057.04,1107.91,1108.58,1049.5,133.56M,-4.59%
04/19/2004,1107.91,1110.94,1112.2,1098.3,41.63M,0.13%
04/16/2004,1106.44,1098.82,1113.39,1097.42,58.10M,-0.03%
04/15/2004,1106.72,1108.1,1114,1084.95,77.33M,-0.22%
04/14/2004,1109.15,1153.93,1153.93,1109.15,147.48M,-4.23%
04/13/2004,1158.14,1165.83,1172.83,1152.17,75.88M,-0.36%
04/08/2004,1162.31,1149.77,1162.31,1147.17,143.54M,0.41%
04/07/2004,1157.56,1165.43,1165.43,1143.15,228.55M,-0.03%
04/06/2004,1157.92,1161.14,1164.38,1142.33,315.58M,2.21%
04/02/2004,1132.83,1117.88,1133.04,1112.19,59.59M,1.71%
04/01/2004,1113.75,1107.4,1120.41,1102.55,59.08M,0.95%
03/31/2004,1103.24,1107.31,1109.75,1088.67,41.21M,0.51%
03/30/2004,1097.59,1092.66,1110.78,1092.52,67.40M,0.82%
03/29/2004,1088.68,1102.73,1106.06,1085.07,29.75M,-1.84%
03/26/2004,1109.1,1100.96,1113.18,1097.15,55.45M,1.61%
03/25/2004,1091.49,1100.67,1106.12,1090.41,47.52M,-0.94%
03/24/2004,1101.89,1080.19,1102.61,1078.84,68.01M,2.50%
03/23/2004,1075.06,1075.87,1087.73,1068.59,56.40M,-0.92%
03/22/2004,1085.06,1090.73,1096.89,1077.27,47.90M,-2.08%
03/19/2004,1108.15,1100.27,1109.2,1092.09,43.26M,0.74%
03/18/2004,1099.98,1115.59,1119.35,1087.2,96.30M,-1.14%
03/17/2004,1112.65,1095.12,1123.97,1095.12,67.00M,2.23%
03/16/2004,1088.34,1100.49,1101.09,1083.96,64.43M,-1.59%
03/15/2004,1105.96,1113.62,1125.47,1101.75,95.75M,0.13%
03/12/2004,1104.52,1079.39,1110.3,1052.35,110.49M,0.17%
03/11/2004,1102.61,1127.75,1127.75,1097.31,75.61M,-3.75%
03/10/2004,1145.57,1179.06,1179.06,1134.85,136.88M,-3.18%
03/09/2004,1183.14,1179.59,1183.79,1172.49,117.84M,-0.28%
03/08/2004,1186.49,1193.26,1198.5,1181.3,68.29M,0.24%
03/05/2004,1183.6,1175.2,1187.31,1170.5,183.29M,1.08%
03/04/2004,1170.9,1184.97,1190.41,1166.75,113.60M,-1.06%
03/03/2004,1183.46,1192.05,1192.05,1178.86,106.16M,-1.01%
03/02/2004,1195.55,1194.48,1202.77,1189.56,134.93M,-0.04%
03/01/2004,1195.98,1203.78,1207.35,1192.25,216.87M,-0.06%
02/27/2004,1196.73,1206.65,1210.47,1182.61,233.76M,-0.60%
02/26/2004,1203.95,1188.18,1208.01,1187.31,279.06M,1.87%
02/25/2004,1181.88,1213.01,1215,1175.5,416.63M,-1.62%
02/24/2004,1201.37,1212.17,1213.08,1188.08,407.05M,-0.93%
02/23/2004,1212.66,1205.71,1218.47,1200.86,132.20M,0.48%
02/20/2004,1206.85,1209.95,1222.98,1193.79,156.52M,-0.63%
02/19/2004,1214.54,1250.59,1256.73,1207.71,210.26M,-3.70%
02/18/2004,1261.18,1255.66,1270.49,1250.7,351.82M,0.93%
02/17/2004,1249.56,1270.66,1270.95,1237.35,177.03M,-0.92%
02/16/2004,1261.22,1251.51,1271.48,1251.51,286.08M,1.06%
02/13/2004,1247.93,1225.42,1252.21,1221.33,278.12M,2.03%
02/12/2004,1223.14,1228.57,1232.04,1217.14,200.59M,1.51%
02/11/2004,1204.91,1226.78,1244.66,1204.91,99.21M,-1.73%
02/10/2004,1226.13,1238.86,1243.03,1218.54,120.47M,-0.82%
02/09/2004,1236.25,1210.13,1237.96,1209.52,119.57M,3.62%
02/06/2004,1193.06,1170.51,1193.41,1169.83,79.11M,2.60%
02/05/2004,1162.8,1169.78,1177.26,1159.06,71.47M,-1.23%
02/04/2004,1177.29,1192.37,1204.33,1168.27,109.26M,-1.25%
02/03/2004,1192.17,1183.94,1197.35,1177.98,97.03M,-0.28%
02/02/2004,1195.5,1210.3,1210.3,1181.87,76.86M,-2.02%
01/30/2004,1220.09,1228.44,1237.77,1211.56,108.38M,-0.82%
