"Date","Price","Open","High","Low","Vol.","Change %"
"11/21/2022","5,136.82","5,120.81","5,138.94","5,024.18","249.38M","0.06%"
"11/18/2022","5,133.82","5,218.70","5,237.44","5,123.09","286.40M","-1.50%"
"11/17/2022","5,212.05","5,198.86","5,240.26","5,126.81","316.63M","-0.29%"
"11/16/2022","5,227.22","5,192.39","5,278.53","5,183.92","471.34M","0.76%"
"11/15/2022","5,187.92","5,119.94","5,187.92","5,089.27","435.64M","2.02%"
"11/14/2022","5,085.22","5,049.07","5,124.01","5,025.17","451.96M","3.05%"
"11/11/2022","4,934.79","4,880.07","4,965.60","4,876.48","465.37M","4.61%"
"11/10/2022","4,717.39","4,803.49","4,803.49","4,705.04","345.46M","-2.28%"
"11/09/2022","4,827.39","4,846.73","4,890.26","4,808.11","353.16M","-0.45%"
"11/08/2022","4,849.10","4,847.82","4,871.91","4,807.94","317.38M","0.38%"
"11/07/2022","4,830.59","4,708.24","4,855.26","4,693.31","414.55M","2.29%"
"11/04/2022","4,722.47","4,604.18","4,756.96","4,604.18","585.09M","2.68%"
"11/03/2022","4,599.19","4,634.98","4,663.55","4,588.42","421.95M","-1.36%"
"11/02/2022","4,662.65","4,609.26","4,677.70","4,557.31","440.73M","1.09%"
"11/01/2022","4,612.29","4,513.29","4,624.14","4,497.33","528.81M","3.13%"
"10/31/2022","4,472.16","4,598.67","4,622.86","4,468.05","667.56M","-4.47%"
"10/28/2022","4,681.29","4,827.40","4,849.93","4,629.36","845.89M","-2.52%"
"10/27/2022","4,802.36","4,898.58","4,909.35","4,795.58","735.44M","-1.46%"
"10/26/2022","4,873.37","4,775.08","4,888.36","4,757.04","374.36M","2.06%"
"10/25/2022","4,774.95","4,802.82","4,815.55","4,702.23","386.19M","-0.07%"
"10/24/2022","4,778.32","4,873.33","4,899.49","4,751.89","522.97M","-2.86%"
"10/21/2022","4,918.96","4,927.68","4,958.48","4,886.33","507.39M","-0.17%"
"10/20/2022","4,927.40","4,968.22","4,977.49","4,891.19","521.47M","-1.38%"
"10/19/2022","4,996.30","4,987.08","5,091.41","4,984.46","353.32M","0.05%"
"10/18/2022","4,993.98","4,979.30","5,012.89","4,935.98","389.70M","0.96%"
"10/17/2022","4,946.73","4,983.99","4,988.51","4,917.49","313.33M","-0.63%"
"10/14/2022","4,978.33","5,019.81","5,066.26","4,965.10","293.34M","0.17%"
"10/13/2022","4,969.69","4,957.13","5,012.25","4,921.07","394.12M","0.35%"
"10/12/2022","4,952.28","5,027.01","5,032.01","4,883.15","392.57M","-1.95%"
"10/11/2022","5,050.83","5,033.32","5,107.55","5,033.32","416.37M","0.19%"
"10/10/2022","5,041.16","5,112.53","5,114.78","5,040.71","347.19M","-2.51%"
"10/07/2022","5,170.84","5,227.92","5,227.92","5,153.37","156.01M","-1.50%"
"10/06/2022","5,249.34","5,300.94","5,303.57","5,248.07","156.57M","-0.76%"
"10/05/2022","5,289.41","5,235.18","5,317.73","5,211.73","245.49M","3.65%"
