Date,Price,Open,High,Low,Vol.,Change %
06/08/2018,30958.21,31435.26,31435.26,30874.1,1.77B,-1.76%
06/07/2018,31512.63,31464.63,31521.13,31369.28,2.00B,0.81%
06/06/2018,31259.1,31162.02,31332.42,31161.37,1.51B,0.53%
06/05/2018,31093.45,31009.47,31188.93,30896.11,1.78B,0.31%
06/04/2018,30997.98,30836.77,31012.92,30743.18,1.89B,1.66%
06/01/2018,30492.91,30548.78,30581.12,30363.49,2.86B,0.08%
05/31/2018,30468.56,30274.18,30533.58,30148.43,4.24B,1.37%
05/30/2018,30056.79,30109.37,30241.23,29964.34,2.48B,-1.40%
05/29/2018,30484.58,30647.26,30713.32,30454.18,1.71B,-1.00%
05/28/2018,30792.26,30759.84,30839.3,30530.47,1.79B,0.67%
05/25/2018,30588.04,30664.27,30736.97,30525.74,1.73B,-0.56%
05/24/2018,30760.41,30718.66,30788.97,30589.38,1.63B,0.31%
05/23/2018,30665.64,31191.87,31191.87,30665.64,2.51B,-1.82%
05/21/2018,31234.35,31232.79,31464.1,31232.79,1.65B,0.60%
05/18/2018,31047.91,31033.97,31148.06,30904.68,1.78B,0.34%
05/17/2018,30942.15,31416.71,31416.71,30942.15,1.55B,-0.54%
05/16/2018,31110.2,31014.72,31218.08,30818.78,1.39B,-0.13%
05/15/2018,31152.03,31573.18,31573.18,31152.03,1.62B,-1.23%
05/14/2018,31541.08,31498.36,31592.56,31423.57,1.85B,1.35%
05/11/2018,31122.06,31151.8,31277.39,31032.44,1.68B,1.02%
05/10/2018,30809.22,30716.97,30851.3,30712.93,1.58B,0.89%
05/09/2018,30536.14,30452.16,30568.76,30346.62,1.40B,0.44%
05/08/2018,30402.81,30123.77,30444.22,30123.77,1.67B,1.36%
05/07/2018,29994.26,30102.06,30138.33,29791.87,1.49B,0.23%
05/04/2018,29926.5,30316.98,30341.46,29859.3,1.81B,-1.28%
05/03/2018,30313.37,30405.48,30432.07,30118.65,1.79B,-1.34%
05/02/2018,30723.88,30782.21,30824.77,30570.81,1.69B,-0.27%
04/30/2018,30808.45,30530.4,30853.13,30483.91,1.98B,1.74%
04/27/2018,30280.67,30300.83,30336,30019.12,1.66B,0.91%
04/26/2018,30007.68,30378.15,30463.42,29871.2,1.82B,-1.06%
04/25/2018,30328.15,30486.86,30507.19,30244.16,1.73B,-1.01%
04/24/2018,30636.24,30353.83,30665.1,30335.29,1.80B,1.26%
04/23/2018,30254.4,30327.03,30481.86,30184.45,1.56B,-0.54%
04/20/2018,30418.33,30647.94,30848.47,30355.79,1.71B,-0.94%
04/19/2018,30708.44,30532.95,30761.47,30451,2.29B,1.40%
04/18/2018,30284.25,30469.95,30487.17,29979.4,2.06B,0.74%
04/17/2018,30062.75,30354.89,30477.79,30012.7,1.98B,-0.83%
04/16/2018,30315.59,30849.72,30849.72,30190.75,1.88B,-1.60%
04/13/2018,30808.38,31076.76,31076.76,30707.77,1.45B,-0.07%
04/12/2018,30831.28,31094.11,31094.11,30637.14,1.81B,-0.22%
04/11/2018,30897.71,30761.23,31021.12,30723.07,2.36B,0.55%
04/10/2018,30728.74,30205.09,30806.86,30163.09,2.34B,1.65%
04/09/2018,30229.58,30104.32,30514.8,29909.37,1.90B,1.29%
04/06/2018,29844.94,29750.24,29980.56,29608.33,1.75B,1.11%
04/04/2018,29518.69,30244.22,30329.08,29518.69,1.87B,-2.19%
04/03/2018,30180.1,29927.88,30269.28,29755.36,1.97B,0.29%
03/29/2018,30093.38,30154.18,30252.95,29819.63,2.23B,0.24%
03/28/2018,30022.53,30510.38,30637.21,30022.53,2.28B,-2.50%
03/27/2018,30790.83,30985.75,30985.75,30738.76,2.11B,0.79%
03/26/2018,30548.77,30267.07,30548.77,29995.16,2.39B,0.79%
03/23/2018,30309.29,29930.23,30320.31,29930.23,3.63B,-2.45%
03/22/2018,31071.05,31575.93,31686.67,31018.44,2.17B,-1.09%
03/21/2018,31414.52,31811.98,31978.14,31381.54,2.38B,-0.43%
03/20/2018,31549.93,31315.42,31576.05,31183.4,1.80B,0.11%
03/19/2018,31513.76,31370.47,31656.3,31244.62,1.49B,0.04%
03/16/2018,31501.97,31363.03,31564.78,31337.45,2.42B,-0.12%
03/15/2018,31541.1,31181.15,31583.38,31121.66,1.54B,0.34%
03/14/2018,31435.01,31321.79,31453.48,31141.85,1.76B,-0.53%
03/13/2018,31601.45,31570.2,31709.99,31461.47,2.18B,0.02%
03/12/2018,31594.33,31536.3,31607.58,31342.48,2.24B,1.93%
03/09/2018,30996.21,30858.27,30996.21,30840.8,1.52B,1.11%
03/08/2018,30654.52,30523.68,30724.03,30428.61,1.58B,1.52%
03/07/2018,30196.92,30323.77,30673.08,30117.4,2.20B,-1.03%
03/06/2018,30510.73,30380.96,30620.06,30129.8,2.34B,2.09%
03/05/2018,29886.39,30524.26,30679.47,29852.42,2.35B,-2.28%
03/02/2018,30583.45,30611.1,30670.94,30477.95,3.05B,-1.48%
03/01/2018,31044.25,30476.99,31081.68,30453.82,2.18B,0.65%
02/28/2018,30844.72,31037.41,31061.76,30703.9,2.48B,-1.36%
02/27/2018,31268.66,31790.85,31798.98,31141.52,2.66B,-0.73%
02/26/2018,31498.6,31528.29,31567.46,31273.95,2.09B,0.74%
02/23/2018,31267.17,31289.08,31386.81,31149.32,1.72B,0.97%
02/22/2018,30965.68,31084.45,31195.27,30930.1,2.47B,-1.48%
02/21/2018,31431.89,31050.52,31477.85,30885.95,1.99B,1.81%
02/20/2018,30873.63,31165.29,31339.69,30720.48,2.10B,-0.78%
02/15/2018,31115.43,30958.71,31145.1,30816.65,2.13B,1.97%
02/14/2018,30515.6,30024.47,30637.23,29968.54,2.48B,2.27%
02/13/2018,29839.53,29850.15,30169,29783.1,2.79B,1.29%
02/12/2018,29459.63,29713.08,29801.52,29459.63,2.90B,-0.16%
02/09/2018,29507.42,29679.21,29679.21,29129.26,5.33B,-3.10%
02/08/2018,30451.27,30555.8,30739.11,30251.32,3.24B,0.42%
02/07/2018,30323.2,31378.35,31472.47,30292.15,4.76B,-0.89%
02/06/2018,30595.42,31028.68,31286.03,30577.83,5.70B,-5.12%
02/05/2018,32245.22,31715.56,32394.87,31712.02,3.23B,-1.09%
02/02/2018,32601.78,32569.01,32778.51,32321.42,2.65B,-0.12%
02/01/2018,32642.09,32950.3,33048.04,32642.09,2.85B,-0.75%
01/31/2018,32887.27,32435.76,32933.98,32330.39,3.42B,0.86%
01/30/2018,32607.29,32751.72,32976.75,32501.35,3.28B,-1.09%
01/29/2018,32966.89,33335.48,33484.08,32897.04,3.72B,-0.56%
01/26/2018,33154.12,32836.28,33223.58,32794.13,4.01B,1.53%
01/25/2018,32654.45,32979.38,32998.05,32650.22,3.56B,-0.92%
01/24/2018,32958.69,32907.23,33018.71,32728.51,4.02B,0.09%
01/23/2018,32930.7,32606.14,32930.7,32554.23,4.08B,1.66%
01/22/2018,32393.41,32276.96,32417.23,32046.84,2.97B,0.43%
01/19/2018,32254.89,32142.16,32254.89,31986,3.00B,0.41%
01/18/2018,32121.94,32148.45,32233.81,31869.7,3.86B,0.43%
01/17/2018,31983.41,31825.52,31983.41,31642.27,4.12B,0.25%
01/16/2018,31904.75,31423.62,31904.75,31423.62,3.19B,1.81%
01/15/2018,31338.87,31702.56,31733.18,31265.25,2.75B,-0.23%
01/12/2018,31412.54,31298.05,31412.54,31198.36,2.40B,0.94%
01/11/2018,31120.39,31066.21,31133.18,30950.07,1.85B,0.15%
01/10/2018,31073.72,31009.24,31267.57,30928.58,2.68B,0.20%
01/09/2018,31011.41,30933.51,31056.7,30852.43,2.07B,0.36%
01/08/2018,30899.53,30895.09,30929.15,30732.54,2.07B,0.28%
01/05/2018,30814.64,30893.86,30911.01,30638.53,2.33B,0.25%
01/04/2018,30736.48,30691.71,30796.93,30560.43,3.09B,0.57%
01/03/2018,30560.95,30658.73,30724.32,30456.76,2.38B,0.15%
01/02/2018,30515.31,30028.29,30515.31,30028.29,2.44B,1.99%
12/29/2017,29919.15,29914.05,29997.96,29849.31,1.41B,0.19%
12/28/2017,29863.71,29684.79,29873.1,29661.06,1.38B,0.90%
12/27/2017,29597.66,29632.97,29693.82,29516.51,1.78B,0.07%
12/22/2017,29578.01,29505.05,29578.01,29413.86,1.32B,0.72%
12/21/2017,29367.06,29209.64,29431.81,29145.13,1.49B,0.45%
12/20/2017,29234.09,29199.29,29326.52,29159.28,1.35B,-0.07%
12/19/2017,29253.66,29193.74,29339.11,29144.17,1.68B,0.70%
12/18/2017,29050.41,28923.53,29143.33,28821.19,1.69B,0.70%
12/15/2017,28848.11,29000.11,29017.66,28738.84,2.06B,-1.09%
12/14/2017,29166.38,29335.76,29367.51,29047.61,2.02B,-0.19%
12/13/2017,29222.1,28856.78,29276.67,28707.6,2.65B,1.49%
12/12/2017,28793.88,28972.74,29066.77,28745.73,2.20B,-0.59%
12/11/2017,28965.29,28645.41,28998.51,28645.41,2.19B,1.14%
12/08/2017,28639.85,28400.01,28705.76,28344.39,1.80B,1.19%
12/07/2017,28303.19,28366.14,28478.34,28134.93,1.84B,0.28%
12/06/2017,28224.8,28850.36,28929.21,28204.53,2.69B,-2.14%
12/05/2017,28842.8,28898.58,29124.24,28838.12,1.48B,-1.01%
12/04/2017,29138.28,28951.19,29343.78,28803.19,1.67B,0.22%
12/01/2017,29074.24,29261.31,29345.97,29028.76,2.15B,-0.35%
11/30/2017,29177.35,29340.27,29353.51,29127.3,2.51B,-1.51%
11/29/2017,29623.83,29813.94,29831.19,29563.39,1.48B,-0.19%
11/28/2017,29680.85,29608.64,29687.45,29334.59,1.80B,-0.02%
11/27/2017,29686.19,29857.65,29859.11,29610.96,1.53B,-0.60%
11/24/2017,29866.32,29788.18,29918.92,29696.59,1.58B,0.53%
11/23/2017,29707.94,30033.18,30169.99,29593.79,2.16B,-0.99%
11/22/2017,30003.49,30087.19,30199.69,29911.07,2.55B,0.62%
11/21/2017,29818.07,29369.69,29818.07,29343.48,2.54B,1.91%
11/20/2017,29260.31,29227.08,29299.87,29089.58,1.67B,0.21%
11/17/2017,29199.04,29214.36,29341.92,29158.35,2.13B,0.62%
11/16/2017,29018.76,28963.77,29095.49,28877.76,1.55B,0.58%
11/15/2017,28851.69,29026.11,29106.49,28851.69,2.11B,-1.03%
11/14/2017,29152.12,29272.1,29320.03,29143.63,1.75B,-0.10%
11/13/2017,29182.18,29058.23,29258.5,29058.23,1.84B,0.21%
11/10/2017,29120.92,29060.13,29237.85,29036.45,1.84B,-0.05%
11/09/2017,29136.57,28987.79,29192.51,28960.05,1.88B,0.79%
11/08/2017,28907.6,28950.5,29123.44,28885.07,1.89B,-0.30%
11/07/2017,28994.34,28715.4,29017.4,28715.07,2.19B,1.39%
11/06/2017,28596.8,28616.35,28650.79,28137.77,2.33B,-0.02%
11/03/2017,28603.61,28603.51,28661.29,28542.66,1.63B,0.30%
11/02/2017,28518.64,28604.95,28643.58,28492.2,2.22B,-0.26%
11/01/2017,28594.06,28387.55,28606.59,28329.5,2.39B,1.23%
10/31/2017,28245.54,28247,28354.11,28183.79,2.52B,-0.32%
10/30/2017,28336.19,28585.15,28650.82,28336.19,2.20B,-0.36%
10/27/2017,28438.85,28332.91,28494.52,28305.73,2.33B,0.84%
10/26/2017,28202.38,28165.61,28316.2,28102.75,1.48B,-0.36%
10/25/2017,28302.89,28238.85,28387.21,28198.56,1.31B,0.53%
10/24/2017,28154.97,28232.62,28356.1,28098.83,1.47B,-0.53%
10/23/2017,28305.88,28557.8,28557.8,28253.32,1.77B,-0.64%
10/20/2017,28487.24,28360.02,28519.76,28313.7,1.54B,1.17%
10/19/2017,28159.09,28783.85,28798.78,28094.54,2.19B,-1.92%
10/18/2017,28711.76,28636.2,28729.34,28629.73,1.47B,0.05%
10/17/2017,28697.49,28777.18,28777.18,28641.95,1.33B,0.02%
10/16/2017,28692.8,28661.98,28792.06,28620.38,1.79B,0.76%
10/13/2017,28476.43,28423.65,28492.39,28369.87,1.67B,0.06%
10/12/2017,28459.03,28431.05,28528.71,28343.32,1.63B,0.24%
10/11/2017,28389.57,28622.01,28625.66,28330.73,1.93B,-0.36%
10/10/2017,28490.83,28334.92,28503.84,28260.2,1.43B,0.58%
10/09/2017,28326.59,28440.17,28488.35,28282.01,1.80B,-0.46%
10/06/2017,28458.04,28626.41,28626.41,28377.85,2.03B,0.28%
10/04/2017,28379.18,28311.27,28521.77,28311.27,2.16B,0.73%
10/03/2017,28173.21,27884.21,28194.16,27737.38,3.54B,2.25%
09/29/2017,27554.3,27492.13,27581.13,27383.16,1.72B,0.48%
09/28/2017,27421.6,27661.27,27665.16,27421.6,2.03B,-0.80%
09/27/2017,27642.43,27503.05,27673.4,27503.05,1.87B,0.47%
09/26/2017,27513.01,27308.61,27567.88,27300.37,1.74B,0.05%
09/25/2017,27500.34,27851.54,27851.54,27476.27,1.86B,-1.36%
09/22/2017,27880.53,27949.83,27960.92,27845.52,1.42B,-0.82%
09/21/2017,28110.33,28091.24,28184.37,28046.94,1.68B,-0.06%
09/20/2017,28127.8,28099.29,28149.36,28013.11,1.54B,0.27%
09/19/2017,28051.41,28200.54,28248.12,28032.17,1.65B,-0.38%
09/18/2017,28159.77,27971.37,28160.39,27917.18,1.59B,1.27%
09/15/2017,27807.59,27736.6,27893.58,27514.04,2.23B,0.11%
09/14/2017,27777.2,27788.84,27895.07,27699.09,1.70B,-0.42%
09/13/2017,27894.08,27984.27,27984.27,27751.28,1.48B,-0.28%
09/12/2017,27972.24,28068.7,28071.54,27883.83,1.35B,0.06%
09/11/2017,27955.13,27877.69,27976.98,27859,1.42B,1.04%
09/08/2017,27668.47,27571.59,27708.09,27569.13,1.46B,0.53%
09/07/2017,27522.92,27817.87,27817.87,27492.82,1.83B,-0.33%
09/06/2017,27613.76,27671.56,27684.26,27421.79,1.72B,-0.46%
09/05/2017,27741.35,27797.44,27871.76,27685.3,1.28B,0.00%
09/04/2017,27740.26,27881.71,27884.46,27662.29,1.68B,-0.76%
09/01/2017,27953.16,28015.22,28116.7,27915.44,1.81B,-0.06%
08/31/2017,27970.3,27934.45,27994.06,27861.48,2.88B,-0.44%
08/30/2017,28094.61,27957.74,28127.9,27912.82,2.21B,1.19%
08/29/2017,27765.01,27744.58,27839.83,27638.73,1.77B,-0.35%
08/28/2017,27863.29,27905.59,28071.59,27806.05,3.11B,0.05%
08/25/2017,27848.16,27539.11,27878.37,27480.11,3.91B,1.20%
08/24/2017,27518.6,27642.23,27642.23,27485.87,2.77B,0.05%
08/23/2017,27506,27555,27558,27462,,0.38%
08/22/2017,27401.67,27322.2,27509.06,27316.08,2.11B,0.91%
08/21/2017,27154.68,27100.63,27221.31,27086.43,1.83B,0.40%
08/18/2017,27047.57,26999.6,27236.32,26951.92,1.74B,-1.08%
08/17/2017,27344.22,27610.29,27624.52,27302.48,1.85B,-0.24%
08/16/2017,27409.07,27238.81,27422.3,27238.81,1.83B,0.86%
08/15/2017,27174.96,27371.25,27438.42,27174.96,2.82B,-0.28%
