"Date","Price","Open","High","Low","Vol.","Change %"
"06/04/2018","7.8456","7.8459","7.8473","7.8451","","0.00%"
"06/01/2018","7.8453","7.8435","7.8468","7.8435","","0.02%"
"05/31/2018","7.8434","7.8475","7.8492","7.8411","","-0.05%"
"05/30/2018","7.8475","7.8454","7.8480","7.8444","","0.02%"
"05/29/2018","7.8457","7.8453","7.8482","7.8445","","0.01%"
"05/28/2018","7.8453","7.8453","7.8469","7.8430","","-0.01%"
"05/25/2018","7.8457","7.8475","7.8479","7.8426","","-0.03%"
"05/24/2018","7.8479","7.8494","7.8494","7.8469","","-0.02%"
"05/23/2018","7.8495","7.8498","7.8499","7.8482","","0.00%"
"05/22/2018","7.8495","7.8484","7.8501","7.8472","","0.01%"
"05/21/2018","7.8487","7.8495","7.8501","7.8480","","-0.01%"
"05/18/2018","7.8498","7.8499","7.8503","7.8495","","0.00%"
"05/17/2018","7.8498","7.8501","7.8501","7.8491","","0.00%"
"05/16/2018","7.8499","7.8498","7.8499","7.8494","","0.00%"
"05/15/2018","7.8499","7.8495","7.8501","7.8494","","0.00%"
"05/14/2018","7.8498","7.8495","7.8501","7.8492","","0.00%"
"05/11/2018","7.8498","7.8498","7.8502","7.8492","","0.00%"
"05/10/2018","7.8498","7.8498","7.8502","7.8492","","0.00%"
"05/09/2018","7.8499","7.8495","7.8499","7.8492","","0.00%"
"05/08/2018","7.8496","7.8496","7.8499","7.8491","","0.00%"
"05/07/2018","7.8498","7.8494","7.8499","7.8490","","0.01%"
"05/04/2018","7.8492","7.8494","7.8499","7.8490","","0.00%"
"05/03/2018","7.8494","7.8495","7.8498","7.8483","","0.00%"
"05/02/2018","7.8496","7.8494","7.8501","7.8490","","0.00%"
"05/01/2018","7.8494","7.8484","7.8495","7.8483","","0.01%"
"04/30/2018","7.8484","7.8475","7.8492","7.8474","","0.01%"
"04/27/2018","7.8475","7.8457","7.8493","7.8457","","0.02%"
"04/26/2018","7.8457","7.8467","7.8484","7.8454","","-0.01%"
"04/25/2018","7.8467","7.8464","7.8491","7.8457","","0.00%"
"04/24/2018","7.8464","7.8418","7.8480","7.8418","","0.05%"
"04/23/2018","7.8421","7.8441","7.8457","7.8415","","-0.03%"
"04/20/2018","7.8441","7.8479","7.8483","7.8435","","-0.05%"
"04/19/2018","7.8479","7.8498","7.8501","7.8440","","-0.03%"
"04/18/2018","7.8499","7.8498","7.8499","7.8495","","0.00%"
"04/17/2018","7.8498","7.8498","7.8501","7.8491","","0.00%"
"04/16/2018","7.8499","7.8495","7.8501","7.8495","","0.00%"
"04/13/2018","7.8499","7.8498","7.8501","7.8495","","0.00%"
"04/12/2018","7.8499","7.8498","7.8503","7.8495","","0.00%"
"04/11/2018","7.8498","7.8496","7.8502","7.8492","","0.00%"
"04/10/2018","7.8495","7.8491","7.8498","7.8487","","0.00%"
"04/09/2018","7.8492","7.8483","7.8495","7.8479","","0.01%"
"04/06/2018","7.8484","7.8487","7.8495","7.8479","","-0.01%"
"04/05/2018","7.8488","7.8490","7.8496","7.8487","","0.00%"
"04/04/2018","7.8491","7.8486","7.8495","7.8477","","0.01%"
"04/03/2018","7.8487","7.8486","7.8494","7.8482","","0.00%"
"04/02/2018","7.8487","7.8484","7.8488","7.8479","","0.00%"
"03/30/2018","7.8487","7.8484","7.8494","7.8475","","0.00%"
"03/29/2018","7.8484","7.8472","7.8491","7.8464","","0.01%"
"03/28/2018","7.8473","7.8465","7.8483","7.8454","","0.01%"
"03/27/2018","7.8468","7.8460","7.8479","7.8457","","0.01%"
"03/26/2018","7.8459","7.8464","7.8487","7.8454","","0.00%"
"03/23/2018","7.8460","7.8480","7.8495","7.8452","","-0.03%"
"03/22/2018","7.8480","7.8456","7.8483","7.8445","","0.03%"
"03/21/2018","7.8457","7.8444","7.8467","7.8441","","0.02%"
"03/20/2018","7.8445","7.8423","7.8449","7.8422","","0.03%"
"03/19/2018","7.8423","7.8426","7.8446","7.8418","","-0.01%"
"03/16/2018","7.8434","7.8421","7.8444","7.8415","","0.02%"
"03/15/2018","7.8416","7.8411","7.8423","7.8400","","0.01%"
"03/14/2018","7.8411","7.8404","7.8419","7.8395","","0.01%"
"03/13/2018","7.8406","7.8410","7.8412","7.8387","","0.00%"
"03/12/2018","7.8403","7.8376","7.8410","7.8365","","0.04%"
"03/09/2018","7.8368","7.8411","7.8444","7.8366","","-0.05%"
"03/08/2018","7.8408","7.8354","7.8438","7.8331","","0.07%"
"03/07/2018","7.8355","7.8335","7.8366","7.8331","","0.03%"
"03/06/2018","7.8335","7.8323","7.8342","7.8312","","0.02%"
"03/05/2018","7.8323","7.8304","7.8336","7.8300","","0.02%"
