"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2020","1.1691","1.1728","1.1815","1.1685","15.03K","-0.26%"
"11/06/2020","1.1721","1.1734","1.1740","1.1679","12.80K","-0.06%"
"11/05/2020","1.1728","1.1657","1.1745","1.1637","19.20K","0.70%"
"11/04/2020","1.1647","1.1608","1.1661","1.1484","18.48K","0.35%"
"11/03/2020","1.1606","1.1582","1.1611","1.1573","17.46K","0.23%"
"11/02/2020","1.1579","1.1584","1.1606","1.1570","24.23K","-0.01%"
"10/30/2020","1.1581","1.1544","1.1608","1.1543","19.93K","0.34%"
"10/29/2020","1.1542","1.1518","1.1567","1.1517","25.60K","0.23%"
"10/28/2020","1.1515","1.1558","1.1558","1.1516","20.00K","-0.35%"
"10/27/2020","1.1556","1.1546","1.1573","1.1525","23.01K","0.09%"
"10/26/2020","1.1545","1.1590","1.1605","1.1543","20.74K","-0.35%"
"10/23/2020","1.1586","1.1594","1.1628","1.1578","21.12K","-0.03%"
"10/22/2020","1.1590","1.1652","1.1661","1.1587","19.25K","-0.52%"
"10/21/2020","1.1651","1.1608","1.1670","1.1607","20.32K","0.39%"
"10/20/2020","1.1605","1.1598","1.1609","1.1577","7.68K","0.09%"
"10/19/2020","1.1595","1.1572","1.1599","1.1560","15.17K","0.23%"
"10/16/2020","1.1568","1.1524","1.1577","1.1522","5.77K","0.42%"
"10/15/2020","1.1520","1.1541","1.1543","1.1506","15.72K","-0.16%"
"10/14/2020","1.1539","1.1487","1.1546","1.1484","15.61K","0.47%"
"10/13/2020","1.1485","1.1489","1.1512","1.1462","15.58K","-0.02%"
"10/12/2020","1.1487","1.1576","1.1577","1.1472","17.12K","-0.75%"
"10/09/2020","1.1574","1.1413","1.1579","1.1413","11.28K","1.43%"
"10/08/2020","1.1411","1.1413","1.1413","1.1412","0.64K","0.00%"
"10/07/2020","1.1411","1.1413","1.1413","1.1412","2.76K","0.00%"
"10/06/2020","1.1411","1.1413","1.1413","1.1412","2.73K","0.00%"
"10/05/2020","1.1411","1.1413","1.1414","1.1412","2.75K","0.00%"
"10/02/2020","1.1410","1.1413","1.1414","1.1412","1.40K","0.00%"
"10/01/2020","1.1410","1.1413","1.1414","1.1412","6.27K","0.00%"
"09/30/2020","1.1410","1.1370","1.1421","1.1368","16.61K","0.38%"
"09/29/2020","1.1366","1.1377","1.1380","1.1351","22.73K","-0.07%"
"09/28/2020","1.1375","1.1357","1.1381","1.1350","14.32K","0.18%"
"09/25/2020","1.1354","1.1350","1.1382","1.1341","15.51K","0.06%"
"09/24/2020","1.1347","1.1380","1.1382","1.1341","11.02K","-0.26%"
"09/23/2020","1.1377","1.1431","1.1431","1.1375","16.04K","-0.44%"
"09/22/2020","1.1427","1.1388","1.1445","1.1388","19.59K","0.36%"
"09/21/2020","1.1386","1.1449","1.1470","1.1386","20.50K","-0.52%"
"09/18/2020","1.1446","1.1455","1.1480","1.1436","14.72K","-0.04%"
"09/17/2020","1.1450","1.1473","1.1480","1.1430","14.66K","-0.18%"
"09/16/2020","1.1470","1.1428","1.1474","1.1428","20.57K","0.40%"
"09/15/2020","1.1425","1.1380","1.1449","1.1379","17.98K","0.43%"
"09/14/2020","1.1375","1.1340","1.1383","1.1340","15.94K","0.34%"
"09/11/2020","1.1337","1.1340","1.1345","1.1331","9.05K","-0.01%"
"09/10/2020","1.1338","1.1342","1.1353","1.1324","10.35K","0.01%"
"09/09/2020","1.1338","1.1320","1.1346","1.1304","10.32K","0.20%"
"09/08/2020","1.1315","1.1346","1.1351","1.1312","8.74K","-0.26%"
"09/07/2020","1.1345","1.1327","1.1353","1.1327","8.41K","0.18%"
"09/04/2020","1.1324","1.1320","1.1340","1.1317","13.54K","0.09%"
"09/03/2020","1.1314","1.1333","1.1357","1.1315","13.29K","-0.16%"
"09/02/2020","1.1332","1.1350","1.1361","1.1332","10.95K","-0.15%"
"09/01/2020","1.1349","1.1317","1.1378","1.1316","8.63K","0.30%"
"08/31/2020","1.1315","1.1289","1.1327","1.1289","7.89K","0.24%"
"08/28/2020","1.1288","1.1242","1.1297","1.1242","7.55K","0.42%"
"08/27/2020","1.1240","1.1255","1.1274","1.1238","7.23K","-0.12%"
"08/26/2020","1.1254","1.1212","1.1256","1.1212","7.23K","0.40%"
"08/25/2020","1.1210","1.1200","1.1220","1.1200","6.57K","0.11%"
"08/24/2020","1.1198","1.1201","1.1214","1.1198","6.86K","0.00%"
"08/21/2020","1.1198","1.1206","1.1233","1.1190","8.78K","-0.05%"
"08/20/2020","1.1204","1.1199","1.1211","1.1184","7.23K","0.07%"
"08/19/2020","1.1196","1.1197","1.1226","1.1194","9.11K","0.00%"
"08/18/2020","1.1196","1.1179","1.1215","1.1172","9.40K","0.17%"
"08/17/2020","1.1177","1.1152","1.1184","1.1150","7.20K","0.24%"
"08/14/2020","1.1151","1.1160","1.1168","1.1142","13.30K","-0.06%"
"08/13/2020","1.1158","1.1174","1.1184","1.1152","14.17K","-0.13%"
"08/12/2020","1.1172","1.1157","1.1177","1.1139","9.17K","0.21%"
"08/11/2020","1.1149","1.1132","1.1167","1.1132","6.92K","0.16%"
"08/10/2020","1.1131","1.1123","1.1140","1.1112","5.94K","0.09%"
"08/07/2020","1.1121","1.1146","1.1147","1.1110","6.26K","-0.20%"
"08/06/2020","1.1143","1.1173","1.1175","1.1143","8.91K","-0.24%"
"08/05/2020","1.1170","1.1114","1.1175","1.1114","18.60K","0.53%"
"08/04/2020","1.1111","1.1102","1.1118","1.1091","7.58K","0.10%"
"08/03/2020","1.1101","1.1112","1.1120","1.1092","6.22K","-0.08%"
"07/31/2020","1.1110","1.1057","1.1118","1.1057","6.92K","0.49%"
"07/30/2020","1.1056","1.1069","1.1084","1.1055","8.76K","-0.11%"
"07/29/2020","1.1068","1.1071","1.1081","1.1061","16.35K","-0.01%"
"07/28/2020","1.1069","1.1079","1.1093","1.1055","8.04K","-0.07%"
"07/27/2020","1.1077","1.1047","1.1081","1.1046","6.97K","0.32%"
"07/24/2020","1.1042","1.1067","1.1071","1.1035","19.33K","-0.21%"
